event_date,employee_id,event_type,event_reason,salary_local_before,salary_local_after,currency_code
2025-12-31,E02286,Involuntary Exit,Performance,1207636.7451497135,,MXN
2025-12-31,E02548,Voluntary Exit,Compensation,99667.39124345161,,GBP
2025-12-31,E02795,Voluntary Exit,Compensation,218525.7961744006,,SGD
2025-12-31,E02856,Voluntary Exit,Compensation,804710.3835593518,,MXN
2025-12-31,E02963,Voluntary Exit,Relocation,110113.4176262041,,EUR
2025-12-31,E03099,Voluntary Exit,Compensation,132642.87952402697,,USD
2025-12-31,E03176,Voluntary Exit,Compensation,51826.11172846384,,GBP
2025-12-31,E03515,Involuntary Exit,Restructuring,103606.93250397201,,EUR
2025-12-31,E03622,Involuntary Exit,Performance,135356.7415276408,,GBP
2025-12-31,E03631,Involuntary Exit,Restructuring,197728122.65389302,,COP
2025-12-31,E03643,Voluntary Exit,Compensation,92796.69338071976,,USD
2025-12-31,E03883,Voluntary Exit,Career Growth,862972.7079430815,,MXN
2025-12-31,E04130,Voluntary Exit,Compensation,156181.44318666396,,SGD
2025-12-31,E04332,Voluntary Exit,Compensation,198857300.9835077,,COP
2025-12-31,E04810,Involuntary Exit,Performance,316502.1813279986,,BRL
2025-12-31,E04872,Voluntary Exit,Compensation,108184.25705314786,,SGD
2025-12-31,E04969,Involuntary Exit,Performance,82507.31963886839,,SGD
2025-12-31,E05072,Voluntary Exit,Manager,962404.6732083982,,MXN
2025-12-31,E05128,Voluntary Exit,Compensation,331685.57709410234,,BRL
2025-12-31,E05301,Voluntary Exit,Compensation,393696.134416686,,BRL
2025-12-31,E05317,Hire,Backfill,,153537589.03787714,COP
2025-12-31,E05318,Hire,Backfill,,188449304.52607295,COP
2025-12-31,E05319,Hire,Backfill,,166029.9771573982,EUR
2025-12-31,E05320,Hire,Backfill,,176748.48201733315,EUR
2025-12-31,E05321,Hire,Backfill,,247067.9287193342,BRL
2025-12-31,E05322,Hire,Backfill,,261013.78906346648,BRL
2025-12-31,E05323,Hire,Backfill,,342679.53729381197,BRL
2025-12-31,E05324,Hire,Backfill,,98451.63245896433,SGD
2025-12-31,E05325,Hire,Span Rebalance,,283511593.7237201,COP
2025-12-31,E05326,Hire,Span Rebalance,,192228.9255856841,SGD
2025-12-31,E05327,Hire,New Position,,125547.33579666381,USD
2025-12-31,E05328,Hire,New Position,,517805.51939992874,BRL
2025-12-31,E05329,Hire,New Position,,1214676.6523389355,MXN
2025-12-31,E05330,Hire,New Position,,109009.30682684176,USD
2025-12-31,E05331,Hire,New Position,,146602.56405886536,GBP
2025-12-31,E05332,Hire,New Position,,73226.84969145032,GBP
2025-12-31,E05333,Hire,New Position,,302171.9533819961,BRL
2025-12-31,E05334,Hire,New Position,,93887.6469859555,EUR
2025-12-31,E05335,Hire,New Position,,216313.32243360256,SGD
2025-12-31,E05336,Hire,New Position,,108178.54094535683,USD
2025-12-31,E05337,Hire,New Position,,66991.46090198516,USD
2025-12-31,E05338,Hire,New Position,,136861.3778889133,GBP
2025-12-31,E05339,Hire,New Position,,190634809.18451446,COP
2025-12-31,E05340,Hire,New Position,,152263.11254975738,USD
2025-12-31,E05341,Hire,New Position,,154813.95754069617,USD
2025-12-31,E05342,Hire,New Position,,143631.18997337294,USD
2025-12-31,E05343,Hire,New Position,,202093753.73157856,COP
2025-12-31,E05344,Hire,New Position,,68911.20945659777,EUR
2025-12-31,E05345,Hire,New Position,,330864767.7673823,COP
2025-12-31,E05346,Hire,New Position,,65923.6885662349,GBP
2025-12-31,E05347,Hire,New Position,,173719.52903304205,USD
2025-12-31,E05348,Hire,New Position,,212876.27774106158,BRL
2025-12-31,E05349,Hire,New Position,,156749.95696019768,USD
2025-12-31,E05350,Hire,New Position,,64526.177845078535,EUR
2025-12-31,E05351,Hire,New Position,,67785.51444741001,USD
2025-12-31,E05352,Hire,New Position,,65683.82735487787,USD
2025-12-31,E05353,Hire,New Position,,142815.51547104315,USD
2025-12-31,E05354,Hire,New Position,,265211.65447644476,USD
2025-12-31,E05355,Hire,New Position,,164044960.942482,COP
2025-12-31,E05356,Hire,New Position,,69254.8535118273,USD
2025-12-31,E05357,Hire,New Position,,137115.50922118127,USD
2025-12-31,E05358,Hire,New Position,,75891625.49762358,COP
2025-12-31,E05359,Hire,New Position,,82669.60837358663,EUR
2026-01-31,E00019,Promotion,Career Progression,121538.0225761499,135669.4045600207,SGD
2026-01-31,E00284,Promotion,Career Progression,144888.07372856193,156595.33413062445,USD
2026-01-31,E00371,Promotion,Career Progression,76474.87727083433,82750.09389949356,USD
2026-01-31,E00665,Promotion,Career Progression,132135564.58015406,150937403.67188892,COP
2026-01-31,E00688,Promotion,Career Progression,125306.70561867184,141752.30809166862,EUR
2026-01-31,E00783,Promotion,Career Progression,62634.366624652364,69130.10853973895,USD
2026-01-31,E00942,Promotion,Career Progression,142112.64912221258,162606.43417000628,USD
2026-01-31,E01126,Promotion,Career Progression,168295.60320262687,184161.7780744875,USD
2026-01-31,E01158,Promotion,Career Progression,264964503.7232677,287698705.6117053,COP
2026-01-31,E01259,Promotion,Career Progression,80935.99366905038,91543.5662920016,USD
2026-01-31,E01414,Promotion,Career Progression,183188.95385657728,199182.76577284842,SGD
2026-01-31,E01660,Promotion,Career Progression,110047237.12321575,124670941.08423266,COP
2026-01-31,E01682,Promotion,Career Progression,114270.76388422685,130667.07150150707,USD
2026-01-31,E01841,Promotion,Career Progression,94601.993069652,106343.21623040957,SGD
2026-01-31,E02473,Promotion,Career Progression,65248.29860507378,74390.25747024716,EUR
2026-01-31,E02658,Promotion,Career Progression,180840.5478397507,203067.8658657919,USD
2026-01-31,E02956,Promotion,Career Progression,148210.7105701298,168605.8881332462,USD
2026-01-31,E02982,Promotion,Career Progression,106604.52294535401,120920.88486051967,USD
2026-01-31,E03089,Promotion,Career Progression,188067838.23838443,212048843.39544976,COP
2026-01-31,E03127,Promotion,Career Progression,86477.22376824576,98670.70107623325,SGD
2026-01-31,E03243,Promotion,Career Progression,134031.24758411586,151337.8463326148,USD
2026-01-31,E03308,Promotion,Career Progression,108474.0152298258,118388.40394119018,USD
2026-01-31,E03430,Promotion,Career Progression,97271.06633737603,111407.48090015912,EUR
2026-01-31,E03435,Promotion,Career Progression,191786795.5117698,216217382.38610098,COP
2026-01-31,E03460,Promotion,Career Progression,218297.7669649994,246244.6169170066,BRL
2026-01-31,E03613,Promotion,Career Progression,121498.64486077784,134178.65917845455,SGD
2026-01-31,E03809,Promotion,Career Progression,125174.56488285825,138026.9850402369,SGD
2026-01-31,E04147,Promotion,Career Progression,115838476.38396926,132458609.74605188,COP
2026-01-31,E04243,Promotion,Career Progression,113137.69560148398,122798.46025471413,EUR
2026-01-31,E04611,Promotion,Career Progression,104971.94237179268,119484.13723362076,SGD
2026-01-31,E04626,Promotion,Career Progression,84283.97584456835,94954.68223883564,EUR
2026-01-31,E05000,Promotion,Career Progression,562781.9501565184,624528.7236189506,BRL
2026-01-31,E05279,Promotion,Career Progression,112007.79482298148,126591.81059641959,GBP
2026-01-31,E05283,Promotion,Career Progression,90949.67158920516,101021.7718025752,SGD
2026-01-31,E00282,Voluntary Exit,Compensation,206397.85306609058,,USD
2026-01-31,E00296,Involuntary Exit,Performance,191414717.56562766,,COP
2026-01-31,E00301,Involuntary Exit,Performance,631015.9448237825,,MXN
2026-01-31,E00330,Voluntary Exit,Relocation,231318.79819931416,,BRL
2026-01-31,E00452,Voluntary Exit,Manager,186767485.4156551,,COP
2026-01-31,E00527,Involuntary Exit,Restructuring,151290.3328864197,,SGD
2026-01-31,E00530,Voluntary Exit,Manager,406693.29855228617,,BRL
2026-01-31,E00574,Voluntary Exit,Compensation,118390.47970654776,,SGD
2026-01-31,E00624,Involuntary Exit,Restructuring,78356.91306093086,,GBP
2026-01-31,E00786,Voluntary Exit,Compensation,126138426.48940125,,COP
2026-01-31,E00846,Voluntary Exit,Compensation,94898.54801380771,,SGD
2026-01-31,E00882,Voluntary Exit,Career Growth,86569.71846911694,,EUR
2026-01-31,E00912,Voluntary Exit,Career Growth,60878.70928806141,,USD
2026-01-31,E00932,Voluntary Exit,Career Growth,122080.34352644878,,USD
2026-01-31,E00993,Voluntary Exit,Career Growth,463779.0082949824,,BRL
2026-01-31,E01071,Voluntary Exit,Career Growth,693113.934614539,,MXN
2026-01-31,E01085,Involuntary Exit,Performance,157101379.70213968,,COP
2026-01-31,E01164,Voluntary Exit,Career Growth,126634.92697209907,,EUR
2026-01-31,E01195,Voluntary Exit,Compensation,50495.442450476694,,EUR
2026-01-31,E01373,Voluntary Exit,Compensation,91891.85669157437,,USD
2026-01-31,E01382,Voluntary Exit,Compensation,54339.773136486525,,EUR
2026-01-31,E01393,Voluntary Exit,Compensation,244128.4331720259,,BRL
2026-01-31,E01415,Voluntary Exit,Compensation,118143.94606126194,,SGD
2026-01-31,E01795,Voluntary Exit,Compensation,102841.6482432964,,GBP
2026-01-31,E01948,Voluntary Exit,Career Growth,282408.62256658485,,BRL
2026-01-31,E02028,Involuntary Exit,Performance,63656.477686217426,,USD
2026-01-31,E02069,Involuntary Exit,Restructuring,182688.4837422537,,SGD
2026-01-31,E02123,Voluntary Exit,Compensation,105851.93988415925,,EUR
2026-01-31,E02234,Voluntary Exit,Compensation,117995.80379253255,,USD
2026-01-31,E02257,Voluntary Exit,Compensation,150411.87960350935,,BRL
2026-01-31,E02318,Involuntary Exit,Restructuring,108543.24919452095,,USD
2026-01-31,E02378,Voluntary Exit,Compensation,238444406.26038048,,COP
2026-01-31,E02569,Involuntary Exit,Restructuring,1141019.5247820525,,MXN
2026-01-31,E02577,Voluntary Exit,Compensation,179276444.8901673,,COP
2026-01-31,E02637,Voluntary Exit,Work-life Balance,79517.47518171527,,USD
2026-01-31,E02643,Involuntary Exit,Restructuring,186685.72017812348,,USD
2026-01-31,E02894,Voluntary Exit,Compensation,111283136.43846326,,COP
2026-01-31,E03038,Voluntary Exit,Career Growth,424706.2297383259,,BRL
2026-01-31,E03050,Voluntary Exit,Compensation,241393.43562912982,,SGD
2026-01-31,E03391,Voluntary Exit,Career Growth,166435.2086343322,,USD
2026-01-31,E03422,Voluntary Exit,Compensation,120065301.88808557,,COP
2026-01-31,E03431,Voluntary Exit,Career Growth,813721.2928486324,,MXN
2026-01-31,E03533,Voluntary Exit,Compensation,68419.93576887966,,USD
2026-01-31,E03714,Voluntary Exit,Manager,147920913.98579243,,COP
2026-01-31,E03720,Involuntary Exit,Performance,63958.45461710917,,EUR
2026-01-31,E03747,Voluntary Exit,Compensation,116962.94855324755,,SGD
2026-01-31,E03947,Voluntary Exit,Relocation,66832.67897621107,,GBP
2026-01-31,E04099,Voluntary Exit,Work-life Balance,140055.17038000815,,EUR
2026-01-31,E04150,Voluntary Exit,Compensation,81695021.4732592,,COP
2026-01-31,E04243,Voluntary Exit,Manager,122798.46025471413,,EUR
2026-01-31,E04292,Involuntary Exit,Performance,152677845.09451872,,COP
2026-01-31,E04334,Voluntary Exit,Compensation,143796483.77050778,,COP
2026-01-31,E04386,Voluntary Exit,Compensation,151130.72297835496,,EUR
2026-01-31,E04513,Voluntary Exit,Career Growth,327357.40419492376,,BRL
2026-01-31,E04566,Voluntary Exit,Manager,101232.52758342499,,SGD
2026-01-31,E04590,Voluntary Exit,Relocation,93226.45554275089,,SGD
2026-01-31,E04595,Voluntary Exit,Compensation,90928.42360212124,,SGD
2026-01-31,E04606,Voluntary Exit,Relocation,123345.28739358668,,SGD
2026-01-31,E04611,Voluntary Exit,Manager,119484.13723362076,,SGD
2026-01-31,E04651,Voluntary Exit,Career Growth,132747.760965011,,SGD
2026-01-31,E04731,Voluntary Exit,Manager,251882.53002308236,,SGD
2026-01-31,E04800,Voluntary Exit,Compensation,314751326.76834196,,COP
2026-01-31,E04868,Voluntary Exit,Work-life Balance,95321.98914264441,,SGD
2026-01-31,E04881,Voluntary Exit,Manager,149737206.36409032,,COP
2026-01-31,E04925,Voluntary Exit,Compensation,128664.27888980047,,SGD
2026-01-31,E04994,Involuntary Exit,Restructuring,95235.65632020625,,SGD
2026-01-31,E04995,Voluntary Exit,Work-life Balance,98502.15966984349,,SGD
2026-01-31,E05009,Involuntary Exit,Restructuring,213071.904237739,,SGD
2026-01-31,E05059,Involuntary Exit,Performance,175026566.3677398,,COP
2026-01-31,E05081,Voluntary Exit,Compensation,146893.07456965337,,USD
2026-01-31,E05083,Involuntary Exit,Restructuring,173301.54517581983,,EUR
2026-01-31,E05131,Voluntary Exit,Compensation,97734.34491936717,,SGD
2026-01-31,E05149,Voluntary Exit,Career Growth,79408.31833533339,,SGD
2026-01-31,E05155,Voluntary Exit,Compensation,718903.7378342185,,MXN
2026-01-31,E05202,Voluntary Exit,Relocation,257266.4894479156,,BRL
2026-01-31,E05227,Voluntary Exit,Compensation,90099841.84372751,,COP
2026-01-31,E05247,Involuntary Exit,Restructuring,70997.56593831467,,EUR
2026-01-31,E05267,Voluntary Exit,Career Growth,158313.99168479504,,SGD
2026-01-31,E05275,Voluntary Exit,Compensation,104609.8654460078,,USD
2026-01-31,E05305,Voluntary Exit,Career Growth,93553.21732752591,,USD
2026-01-31,E05348,Voluntary Exit,Career Growth,212876.27774106158,,BRL
2026-01-31,E05360,Hire,Backfill,,154506510.03630015,COP
2026-01-31,E05361,Hire,Backfill,,154665943.7011004,COP
2026-01-31,E05362,Hire,Backfill,,154596905.82402146,COP
2026-01-31,E05363,Hire,Backfill,,195358095.15687415,COP
2026-01-31,E05364,Hire,Backfill,,142954387.46291646,COP
2026-01-31,E05365,Hire,Backfill,,150530937.58875278,COP
2026-01-31,E05366,Hire,Backfill,,157234309.10375544,COP
2026-01-31,E05367,Hire,Backfill,,320173.8654225648,BRL
2026-01-31,E05368,Hire,Backfill,,314978.9134229241,BRL
2026-01-31,E05369,Hire,Backfill,,99983.31935608777,SGD
2026-01-31,E05370,Hire,Backfill,,108108.10899797174,SGD
2026-01-31,E05371,Hire,Backfill,,99874.6321447891,SGD
2026-01-31,E05372,Hire,Backfill,,101099.53120661135,SGD
2026-01-31,E05373,Hire,Backfill,,95934.86837446693,SGD
2026-01-31,E05374,Hire,Backfill,,105612.78757667381,SGD
2026-01-31,E05375,Hire,Backfill,,111836.92919989108,SGD
2026-01-31,E05376,Hire,Backfill,,99608.75931318018,SGD
2026-01-31,E05377,Hire,Span Rebalance,,119365.23808478567,USD
2026-01-31,E05378,Hire,Span Rebalance,,226633674.76434976,COP
2026-01-31,E05379,Hire,Span Rebalance,,173718.59891864125,SGD
2026-01-31,E05380,Hire,Span Rebalance,,141898.17977579683,USD
2026-01-31,E05381,Hire,Span Rebalance,,121208.83686179704,EUR
2026-01-31,E05382,Hire,Span Rebalance,,118085.60061403125,USD
2026-01-31,E05383,Hire,New Position,,100671.01381330036,USD
2026-01-31,E05384,Hire,New Position,,94547.4654743045,USD
2026-01-31,E05385,Hire,New Position,,151217770.21654356,COP
2026-01-31,E05386,Hire,New Position,,151988738.98069996,COP
2026-01-31,E05387,Hire,New Position,,69326.52521249742,SGD
2026-01-31,E05388,Hire,New Position,,164467.65578546526,SGD
2026-01-31,E05389,Hire,New Position,,132593920.17271245,COP
2026-01-31,E05390,Hire,New Position,,83838.03342050096,USD
2026-01-31,E05391,Hire,New Position,,231767974.47404775,COP
2026-01-31,E05392,Hire,New Position,,153671.3263515209,USD
2026-01-31,E05393,Hire,New Position,,167472677.8015421,COP
2026-01-31,E05394,Hire,New Position,,65145.39731808191,USD
2026-01-31,E05395,Hire,New Position,,130909.26557865585,USD
2026-01-31,E05396,Hire,New Position,,45608.25056877176,USD
2026-01-31,E05397,Hire,New Position,,945093.0602593087,MXN
2026-01-31,E05398,Hire,New Position,,521414.78833121754,BRL
2026-01-31,E05399,Hire,New Position,,266386399.53625473,COP
2026-01-31,E05400,Hire,New Position,,119564396.08173923,COP
2026-01-31,E05401,Hire,New Position,,95343.16912051168,USD
2026-01-31,E05402,Hire,New Position,,57785.33093641554,GBP
2026-01-31,E05403,Hire,New Position,,1061208.620040998,MXN
2026-01-31,E05404,Hire,New Position,,161634906.38985905,COP
2026-01-31,E05405,Hire,New Position,,348804.2621739084,BRL
2026-01-31,E05406,Hire,New Position,,95061.96798831415,SGD
2026-01-31,E05407,Hire,New Position,,129275.97358108703,USD
2026-01-31,E05408,Hire,New Position,,87818.69754248338,EUR
2026-01-31,E05409,Hire,New Position,,133988.8750698268,EUR
2026-01-31,E05410,Hire,New Position,,1433966.2324479877,MXN
2026-01-31,E05411,Hire,New Position,,151999.07665508398,SGD
2026-01-31,E05412,Hire,New Position,,97733.95090426144,USD
2026-01-31,E05413,Hire,New Position,,68848.12647153641,USD
2026-01-31,E05414,Hire,New Position,,96062.23962020579,SGD
2026-01-31,E05415,Hire,New Position,,132832151.27770713,COP
2026-01-31,E05416,Hire,New Position,,159689.16557573946,SGD
2026-01-31,E05417,Hire,New Position,,264105.4264382085,SGD
2026-01-31,E05418,Hire,New Position,,88094.88239517609,USD
2026-01-31,E05419,Hire,New Position,,137316.53293109965,USD
2026-01-31,E05420,Hire,New Position,,121311.08764003731,USD
2026-01-31,E05421,Hire,New Position,,125129.82137642456,USD
2026-01-31,E05422,Hire,New Position,,142643.51374645796,SGD
2026-01-31,E05423,Hire,New Position,,226355688.79129437,COP
2026-01-31,E05424,Hire,New Position,,135144105.34115022,COP
2026-01-31,E05425,Hire,New Position,,171876.6361729707,SGD
2026-01-31,E05426,Hire,New Position,,74793.44377905302,EUR
2026-01-31,E05427,Hire,New Position,,204391907.26898152,COP
2026-01-31,E05428,Hire,New Position,,204910.49752206376,SGD
2026-01-31,E05429,Hire,New Position,,243900.35482508162,SGD
2026-01-31,E05430,Hire,New Position,,68244.28473118665,USD
2026-01-31,E05431,Hire,New Position,,181810.65913681028,USD
2026-01-31,E05432,Hire,New Position,,133434.59017759483,SGD
2026-01-31,E05433,Hire,New Position,,423357.9429389049,BRL
2026-01-31,E05434,Hire,New Position,,76783.61984168777,USD
2026-01-31,E05435,Hire,New Position,,92028.71341094708,GBP
2026-01-31,E05436,Hire,New Position,,176093606.01629284,COP
2026-01-31,E05437,Hire,New Position,,57238.0149167619,EUR
2026-01-31,E05438,Hire,New Position,,1195768.4365390758,MXN
2026-01-31,E05439,Hire,New Position,,66141.03524183143,EUR
2026-01-31,E05440,Hire,New Position,,84960.3623495576,GBP
2026-01-31,E05441,Hire,New Position,,169070.6529731488,USD
2026-01-31,E05442,Hire,New Position,,54187.384120032955,USD
2026-01-31,E05443,Hire,New Position,,119517.8244759816,EUR
2026-01-31,E05444,Hire,New Position,,96828115.80563386,COP
2026-01-31,E05445,Hire,New Position,,244747869.58583543,COP
2026-01-31,E05446,Hire,New Position,,1635932.456169027,MXN
2026-01-31,E05447,Hire,New Position,,158272.33074587665,SGD
2026-01-31,E05448,Hire,New Position,,168062566.92861292,COP
2026-01-31,E05449,Hire,New Position,,97607.9423691968,GBP
2026-01-31,E05450,Hire,New Position,,63651.39289848433,GBP
2026-01-31,E05451,Hire,New Position,,113544.73947017778,SGD
2026-02-28,E00047,Promotion,Career Progression,108482.00178100707,117178.6194067012,GBP
2026-02-28,E00147,Promotion,Career Progression,249483374.50622538,281507398.55394655,COP
2026-02-28,E00825,Promotion,Career Progression,161234.8083493881,174429.31798962422,SGD
2026-02-28,E00839,Promotion,Career Progression,87440.93217086123,97919.33753341297,GBP
2026-02-28,E00852,Promotion,Career Progression,141773.86072557728,159521.18479017183,GBP
2026-02-28,E01579,Promotion,Career Progression,47130.71556628212,51151.74325996519,USD
